City,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,WindSpeed,Predicted_AQI
Chicago,22.06630127551211,146.82205126883846,26.019430355908757,19.228569593914788,1.3041134659194804,70.51377085993181,33.102392762930336,33.422362215133944,6.8598480562838295,54.15475169548199
Chicago,58.3796458551841,78.21242924855083,41.021159457085616,24.43722237371435,0.8509688451142807,69.76310986353512,20.41052910743052,58.74743743327804,4.973637128870267,66.11394117268723
Chicago,23.880438848941985,138.2274336960815,43.18179197534619,21.40934481386388,1.0357453984276817,71.26452088868531,30.343445364929693,70.53667778512474,2.579162525003792,47.55150667646454
Chicago,58.05400394349396,85.62006020146603,41.36097302982,5.266121105966361,1.3056318887945852,44.21520062152868,26.117924481244685,42.36002777508504,23.494858563254617,60.28643919266128
Chicago,39.06545034187583,58.96254740026906,31.465811383898465,16.73147499779205,0.9529102033847866,68.57327755439735,20.25616941994094,47.71717681097725,12.29986262694028,55.25797337159023
Chicago,47.30017359234747,71.28081376415867,26.056692300063663,19.00850828409069,0.600213369773975,20.63660120186608,34.53312536939745,36.43254557782228,16.13473965998043,48.63834370763544
Chicago,59.960898959190885,98.39898443027704,30.508369940759746,20.554501350236265,0.7957569914414689,24.34713388753968,27.99260891463075,37.85089216058912,12.72999210350026,55.60392834459395
Chicago,43.69879707506674,137.1381873673002,40.965403848530286,12.544014279229271,0.7330208272032332,78.54075554074842,20.105990741905103,56.64858288662079,15.077533300217706,57.610744398530855
Chicago,29.60696938166982,140.23879898690595,49.08900437714714,5.678610483098647,0.61340295682049,56.98901029014927,20.22680694754404,32.9460949987776,5.20418977245784,55.18978317139222
Chicago,53.31077840384159,149.8448285684433,39.19944439762562,15.020580760945554,0.999748945773348,69.59182910970439,23.195493939997924,33.87175254224942,17.301046265362725,66.0147448419631
Chicago,37.43153130541678,121.66615739537478,37.509295208964105,13.562308155643382,1.427481593307356,57.290809114051335,22.878954171663008,60.33572957151651,20.66878795070249,64.78534602854378
Chicago,42.10359549399401,59.9826749895368,18.13553264621397,14.002818010888015,0.5043791853814541,27.619618744233364,35.06922010155371,54.18421838020917,6.4863787821260095,31.9982509756699
Chicago,28.81664377791253,119.27418927761086,24.86637291652634,6.0198515484639525,0.5489548306176001,42.740257528271634,26.43266488726701,37.99950723120446,20.200199823529072,41.78358049818768
Chicago,20.57277253242701,134.63049417591156,40.626376178277205,20.64977420567275,0.6356048373737582,67.2402649539774,36.281980252624265,37.52725496048095,0.177418245442007,47.499210024830255
Chicago,32.20834781679447,50.93471150803117,15.3184701745825,19.073912787996967,1.268207425068959,35.66240621708035,39.46644923297823,42.46789221520565,10.607243247183831,44.19317587406911
Chicago,52.65727562310423,51.28098672544687,32.00355395571293,12.236806816190972,0.510097976152228,36.18611527395973,31.70356804844844,38.03827518101468,9.834253205376722,45.40376275249772
Chicago,35.03362659986465,115.23126326022744,41.81877529692377,14.660140248734155,0.5423058149131135,65.17816838412699,39.48853653037754,35.058107970988694,2.811757622710456,45.58026895302526
Chicago,42.45806801828769,142.6629880306738,27.643017220819317,13.9143625647366,0.9368164897907584,29.460646859156416,29.60146965256065,55.00247261027485,7.17736232873398,61.53303075732082
Chicago,26.86656368954481,149.0623856174708,48.706465326020286,18.06116029178348,0.5830865082748135,33.63695089077653,29.2007076942483,37.246410324476926,8.734173589418633,57.627401623971885
Chicago,32.11638536742572,73.09763056648075,22.370321391355287,5.142853179449403,0.7431451087130737,22.34760239324561,35.782459588063986,30.13754820072049,5.065435497619375,38.67439658719422
Chicago,52.833788265391135,114.16621423415276,24.200234453854385,24.839026331493564,1.1645002747786726,60.85433683217045,28.505287827980236,49.927254826835,6.980906048582577,61.47118024580825
Chicago,27.11282550831772,126.85586410819316,29.280846263211213,16.877184655481095,0.8096299667221297,78.32675508178076,22.727125917569523,72.7105919717566,11.628893467711055,45.31587949292842
Chicago,17.178167670428437,148.13903355490862,16.05123715618591,20.913416149699728,1.4681238976374635,67.37458830045276,24.137038931869945,64.04767411286093,21.1598955736608,56.91100524499412
Chicago,57.34178794910645,103.58634837394608,33.49596307097957,17.872444972609138,1.0971930567001993,72.27616978810443,25.16491000258643,45.833843457600906,20.49038225227381,55.16290233031922
Chicago,19.23266244626236,145.3745722473323,12.169497160445154,8.753569790238132,0.795174468675723,24.842003771158293,28.541470592365314,69.93834136557368,1.775207036786544,37.83742393650988
Chicago,38.18898845257682,131.16347374132852,13.407547558606412,23.12552932012192,1.138060951621766,27.374152566882955,23.035821779399605,47.70186715243247,3.999198744603266,53.0558047470996
Chicago,59.30972928012245,132.108660848037,11.378588440453532,5.4868584561501255,0.8139449253555535,45.532313952449954,24.76374729271543,49.36668500558363,23.470799691688697,63.49377493405464
Chicago,36.47785938775864,87.37738442700072,48.08518515633844,16.14599290221483,1.120093297028308,74.5364619608012,32.1049396047764,78.93747006043225,23.00711443017288,42.5213043613476
Chicago,18.60312324564542,118.54048907625896,47.21248053718145,23.893565302377432,1.341334218422535,70.38195369028355,39.95475190621856,53.51714909867829,22.843755430711777,57.86128308404302
Chicago,46.700133062817166,137.1228484726407,40.91232573846049,14.37017150432925,0.6294779155717973,36.23692768461936,33.900009854261924,62.33285334708569,23.67822694932479,55.49411773145842
Chicago,38.80612779057041,121.3282580876813,34.45523390915241,7.859151547840597,1.068500942561197,49.97390959027324,23.85800696386052,75.11076095269911,24.55947092158976,53.99587018334974
Chicago,50.77651175615742,131.16941855635338,10.623618073915878,16.157111586741724,1.250187346244496,44.230818160140586,30.301374056464056,56.65030161858386,6.997463740709869,64.31290296469926
Chicago,44.6835701616575,143.98641451988942,46.38284574068828,10.546003850695843,0.5642346708249663,27.397253631281828,25.945727151540325,62.32047686371551,19.08698742635636,57.52928376875924
Chicago,59.59865717379217,102.88126398933107,23.4772791582366,6.552247336038379,1.0935707862095565,55.37854775632983,32.69141837707509,77.64754010300783,12.233268615758986,57.02868100735725
Chicago,24.700834457281285,51.221164057904666,36.49986380590805,24.39256857491129,0.824867375102944,66.08873648155063,33.24535343726467,65.19922809054384,18.883780073069467,22.197578937188595
Chicago,56.65289963390622,73.27497495016652,10.955740996000529,18.24862134840002,0.7334841988096907,44.106306510318106,29.171241194779466,48.12307984176792,3.671096556509379,55.9603009736254
Chicago,41.81106024456721,52.10650624923876,21.227350362728263,19.175141621978234,1.320722935378893,71.40179372461589,28.268983927278285,63.364102503818366,0.2741513045324301,43.16615075279817
Chicago,43.70505951947426,117.37690347198884,43.48794099838806,8.670480268077739,1.4759202211674558,34.379664099611674,39.69188421045264,65.57720551139931,13.77580132035607,67.97444799390361
Chicago,20.68978194563349,67.88822520968037,35.49260432556243,19.059919234631163,0.8435954995971562,55.73992182078135,39.35991177004607,68.1365132567741,5.386101939410199,39.35702430439572
Chicago,59.41361396428371,61.65444487393474,39.86326109972265,18.25978810584671,1.2135825039084105,79.19243732386454,28.631905010813483,39.89254261751686,20.181289282649463,53.59089735611008
Chicago,36.42914309176036,129.93214608084918,49.45766963755534,14.894329854206172,0.8608645368393432,66.06378240136989,27.709512188998584,40.25201121853792,0.1621329860360842,62.51375246413248
Chicago,30.95283776166793,131.82244874402932,47.0167772618263,12.99269226718766,1.2071156360343709,32.030371443222975,27.120456591295845,74.34443584460644,10.032607945030792,64.01048767917509
Chicago,46.912686389389314,131.0662503345871,34.18539975621797,12.17562639071147,0.9775665795857316,60.58689095059012,31.78391997166505,60.10220820546328,7.743053978367737,70.58285058034082
Chicago,25.936577152611104,53.679227045593336,38.14717806175253,16.220233421916824,1.0607665047747838,55.29595372613869,32.823672084973495,78.39165363126591,17.104971239562747,38.30994809148736
Chicago,25.54372109819621,141.51972357001827,21.885855676508168,17.36261614998034,0.7641048054678838,25.994321636462104,35.59215650248893,65.45017869332878,1.320992222933537,46.558579228536765
Chicago,34.136015799883026,139.31370550399816,48.57756210103341,16.894350242061588,1.2232142914828217,79.93349344367596,28.318357953565464,64.9766278732082,10.853263738440974,69.17020324094717
Chicago,39.26568038120947,122.098427516986,19.71657222385033,5.444138072192413,0.6189391759462124,70.64464130601772,22.67194016598841,35.02744821420158,15.081479999936956,49.18301876189313
Chicago,46.15090868874656,145.89660969455258,39.81261001670508,6.3942594382117,1.0232131490230336,53.10327756060116,24.95225560036377,67.67506560635587,13.37595283470194,60.95951255098044
Chicago,34.94497427965915,121.06663225183136,35.726661367735346,9.983483906408388,0.7835253482713616,56.42862117387866,39.102999588461486,32.17343240883528,7.952605303104823,50.62477055477908
Chicago,50.92463261049692,57.588039397796905,19.46570765518861,21.108161895562617,1.4947236975880611,22.056632663848458,38.932088949300905,38.7362306145526,5.158361620394997,50.74768173600912
Chicago,54.13198471322361,77.12266433313593,33.05495020497757,13.669760461398068,1.0488746349814069,45.60798365634057,39.83542432871512,69.99677469063548,11.695560132950671,54.913198587874255
Chicago,54.39420184277345,148.1788398634371,15.73783448265798,20.47724407210727,0.5238039383428171,32.04732288679284,26.10571950371605,35.84278152704318,23.553975058034894,52.98182812259885
Chicago,22.236809571536167,110.8589826531392,44.0479514006379,11.86982008397888,0.6980723345726758,76.7813035064202,34.900030430454464,54.10632010903577,2.1255707424754022,57.05460505966712
Chicago,35.36399460548746,144.59888513763858,36.68436087185812,11.355882088890258,0.6019609073807388,43.94859970369379,31.96744336482039,67.44252576468423,12.471367567848253,56.92356784984259
Chicago,16.181172420186083,101.2960336679225,17.752563657683563,12.697137226144193,0.5228631049597436,20.83781374500157,25.5578160510685,41.49673753810056,0.3078370187486468,39.52933375914335
Chicago,21.00065782892578,118.42146717450166,45.681179604748266,15.568758487777592,0.7598792650330614,57.66978157313782,28.48908422674081,53.61594945349238,10.171103617652152,39.544340802379416
Chicago,25.69815646903622,115.12611832098636,14.51758336386372,24.249401380672925,0.7801181371852789,43.625339153693474,25.288954527338905,63.77472723750265,22.07596734004779,39.1594171201523
Chicago,16.918678929842812,130.29418936277898,38.54037228097376,15.646202348842236,1.2452743474907246,24.509116595145635,23.68273193565768,32.05180870191776,8.21566689308107,52.33842361059164
Chicago,33.68955512451814,138.33118677457855,23.366736939754624,13.82636164746184,1.301185891743577,79.24666565602976,36.82369971853228,37.28557462846848,14.970817281507978,50.50465453639519
Chicago,22.3801660266554,137.3026462749071,15.270154988517746,6.128266492121435,0.6726734375065408,26.50898396048696,37.9454166091473,58.43978400169954,9.110999567898116,54.26826089715038
Chicago,56.234187286008144,54.4355474261043,27.882125289688855,5.839707235602855,1.3006570159340631,23.07773624155421,21.99801817121868,33.01625269486466,8.664791600277638,56.96516628008508
Chicago,32.94808698256416,67.47385153942025,46.22119782930747,23.831579381403213,1.084139653558021,38.18415257854075,21.95195929195077,71.11890162498472,18.46893923939654,53.73969504795175
Chicago,20.61474967925621,107.36722044128422,26.989541905320383,7.322268617509282,0.7687954805519123,29.631377086036355,29.664155724326235,65.90521921871368,15.844752644226956,34.28847689369766
Los Angeles,45.41549852688571,148.87238802084647,28.01767920561538,11.33543433159895,1.3459497629388688,23.36306290530504,31.374819216699585,51.98217188666446,9.170344165453152,67.56244379460423
Los Angeles,48.1695469161579,58.64689096786478,24.001037464077022,6.333974144144428,0.7504583662618902,73.70384753741767,38.187014542292815,42.77069293548018,0.4411504512262493,44.84895471135873
Los Angeles,16.146783156471656,117.82585568520196,47.13801853465029,13.883496452704271,1.3192091187509276,31.90008566717793,38.65514741537061,38.19147572054341,13.025962510660907,47.12529498599038
Los Angeles,45.7652466183313,140.35759780808667,20.10936643683111,8.51098555300255,1.204664811872617,50.94995540831631,20.14765844506628,36.29996570466969,6.106653763949177,58.85628791633453
Los Angeles,16.876062836095713,124.5658421536796,46.8707798490158,24.123012019023044,1.4531115971145772,48.71874361375471,30.17291102845733,43.16910254252715,10.57996269282999,54.001254009370086
Los Angeles,33.58579510973472,109.8038927908946,13.344571784909078,16.628475879446732,0.6533628778779561,72.6842653463525,32.62300111975223,76.85369142544619,18.144721798728156,44.09260175347797
Los Angeles,49.86951073093848,142.57634541532337,48.61364213127183,16.224013044333564,1.1267816135516084,66.03042615603276,31.192719398587496,57.1814242327979,21.830077973840307,69.5458640545379
Los Angeles,15.424389067811568,58.08175952183986,16.622594616863307,19.908376687684,0.8037022002128326,34.642566898477256,34.13247999828905,33.95889594253015,18.66382956832729,33.40357614245677
Los Angeles,47.36697895043347,141.43164415060127,47.11604550703936,23.160644793622737,1.4257291778805137,23.10001017274896,37.43765392353876,56.78465725632765,13.728949510492692,71.65707160167175
Los Angeles,44.79229726914404,146.827556833326,22.880734242851723,8.39837535996854,1.028912591021781,40.05800523379652,37.84933993745577,78.59536588257365,24.894521788618363,54.52535376358412
Los Angeles,26.21480242459352,138.91918996473913,48.70311659674704,17.87241342641025,1.1992409389838643,45.826328217086775,24.0397658588019,50.89432972927108,16.42033450939244,67.24156319338837
Los Angeles,15.20404793175736,54.54674561839136,13.354228453269936,12.983321452300128,0.6950317803960617,22.06538205371496,33.17175877415553,58.544664816078,16.126480860952505,21.735359031278943
Los Angeles,50.53662376735816,130.03232023772108,40.237552214811245,19.456586392028463,0.7311074543076913,71.43972837637301,33.8666622736779,32.842242667471666,15.968641129391736,66.59533274090904
Los Angeles,18.460987652590436,77.52905944106624,31.59219422989603,14.135313769507448,0.7261332392765367,29.77512266690584,24.878949670739274,31.91130581665757,9.141833409499988,28.32847757705816
Los Angeles,43.25470693041103,128.64440682159272,19.074431707704612,20.95431539899839,0.5746438085823774,66.53228131340299,27.413503225871363,40.453289996618125,0.0493889232450223,63.69673668399744
Los Angeles,52.28453028126461,64.73444903825461,29.286262756033786,7.266041558742222,1.09431526141992,22.348433438742912,38.16641715594614,59.49450720800013,12.14759795125775,48.90265389083877
Los Angeles,54.85455338748634,106.13696859131042,46.03212363989321,11.751259968874407,0.5274390939079915,70.37701318228824,37.55254429555835,50.594291760719685,2.060486287003429,59.4237344747468
Los Angeles,30.269419161704874,114.77550268415244,23.78669045347984,24.775728566954196,1.2598137648062089,38.34332637921537,21.66197751080689,52.14158166409982,13.39409988250342,43.52220424380606
Los Angeles,26.20765003044168,125.66501555396611,32.2802451819135,10.641895767075262,0.6780700313371404,61.320047065770005,34.56630693154529,35.00830197374449,7.4348594161475186,42.76468028859748
Los Angeles,38.35825821564258,82.08566457134475,49.29470595471129,16.21185909225358,0.8819486576745538,21.79896289689973,25.32686764352814,53.62536249416114,17.343346520474604,55.01821875978862
Los Angeles,19.53432871293144,145.26493417834615,22.644977296206505,7.208469351022444,0.7945993489857364,73.23685500732589,28.916045853945374,73.03102042371762,22.451982366051677,49.3274701346207
Los Angeles,51.82847193827644,121.41912684328898,10.785832782216374,22.41667317159155,0.7750047289442866,33.152436981609824,23.43892262852053,64.57323519958946,1.5160386378278825,59.40688861070672
Los Angeles,36.31065871958516,102.50086134831024,28.76985479654623,21.037313098782786,1.1333381573517192,58.28067663740369,22.992119424235096,76.69744370484332,19.55671948111028,56.11055867587216
Los Angeles,53.0268662077864,117.45893517811932,15.61220475881064,21.85957309512184,0.647920048036398,62.8703004142007,30.531565802358568,75.15911926516479,11.129778446751962,62.38701966653079
Los Angeles,36.789702357811535,127.20254165574934,42.915038996187874,10.34888879954137,0.590972073728713,29.989182387111956,39.390515252013856,55.57757376762862,7.369970066754639,47.246419922539424
Los Angeles,52.51284442208022,133.5432284004695,21.775930881759383,23.2336348487901,1.3308031741321755,20.918634585888103,37.16053517242471,74.04222880608162,0.2080880786737182,71.6817377611672
Los Angeles,33.44338350301213,93.32165393612982,20.546583394071632,14.258008943346132,0.5791874551220747,74.29362275857329,29.52937600224411,55.237779656862735,7.557109071633689,47.92034664176951
Los Angeles,52.83685247756816,51.70703972783595,23.8020788630968,22.07451861020012,0.9413799143510828,29.892866303398836,33.24652714868737,48.15902850576325,4.67289628387739,50.03777749262001
Los Angeles,23.085510586701297,141.01453008710703,20.881028934760973,9.066011082953658,0.7988028222521165,31.447373945619347,24.71167582081576,73.34551694788193,20.675264926929295,47.07590421892948
Los Angeles,54.19843797284049,99.97240758953664,14.233874653677455,16.974224497009395,0.5048007295749248,26.99692495129542,39.6012706936238,45.67527156082007,5.155247723594114,53.94312922266748
Los Angeles,47.90924939351749,105.3431777671928,41.03913150435243,18.420021190218154,0.8974057715551779,46.13424120577904,33.12294648156707,46.00836799769444,17.56256860664313,48.79659605673394
Los Angeles,31.532369717782903,79.06789144920945,39.97768637480343,9.822209549797618,0.767051427637616,20.88860952347269,31.348994786204067,68.4180489008211,5.615985759621397,44.49924910575635
Los Angeles,57.37181084629751,117.10189292170573,22.1309851329509,16.667501850240708,0.7903589798445473,56.15666012359255,22.919759470168927,60.93142298133192,3.165069544544319,56.12277970237505
Los Angeles,21.881058989361325,142.57070993463796,19.95088304761652,24.371051335202104,1.4124052565379124,23.95824995216169,39.56354321379232,79.34843473532442,22.73496327671506,55.0295632284699
Los Angeles,40.67512855808002,140.81245825472834,13.835680245600347,22.7076839449898,0.8956043022639782,54.14814579247283,36.67358820107104,57.04431810278096,5.296169606577883,61.680234096842526
Los Angeles,28.919649835128173,104.5221648880474,48.73217024894048,23.35761505426945,1.2662357128077422,54.11348952275405,26.78483671055769,45.15115626317818,15.355470898349244,47.890613328096194
Los Angeles,32.77381636937049,139.96228388272775,48.69751661032096,7.482374092184165,0.5359577814547447,74.43365674308586,31.29353193232148,38.86468525104572,13.690154184098104,54.42179708921928
Los Angeles,25.31775754197039,147.85285923122407,37.05477772040963,20.60269994616354,1.151891268416832,65.85060816640137,36.0130820657504,34.03287929591717,21.74583297074036,57.22944441193478
Los Angeles,36.33459433183698,95.08420895411344,35.28288750194552,18.035257392636545,0.8575143084821331,27.089600939255995,39.8900449222067,76.49344888213828,21.4123519522295,51.90996229676288
Los Angeles,35.78197376726338,122.1687097322858,13.555936890751164,17.396567742497936,1.0412205252970597,37.91110585342233,26.265585716737903,45.07568220512836,15.446698724062893,40.5599006839834
Los Angeles,50.16558093438813,144.76393002455498,35.611132858692564,18.75094445044052,1.359280165146211,24.356820743515105,35.688842201184535,55.887854942408495,10.048874844099878,67.51461828218655
Los Angeles,37.73192723321233,65.82808667332617,49.21722118297027,7.218643852326969,1.2030929592353166,57.73344222703117,35.641332199648275,62.921837988703096,24.014606110241974,54.72399970571664
Los Angeles,20.364029120635703,102.47295218888247,40.66407550749209,8.15068264084772,0.9280328781657844,20.739664252235283,29.618379397571967,41.27173723488312,11.313396896626074,46.47424859414152
Los Angeles,47.78418230678939,138.278207887867,46.94181717113101,12.39518870396262,0.6153975785060689,36.38755138430743,27.44450610997988,64.50104702100236,2.107713366791783,59.30706799203957
Los Angeles,56.49182375420273,82.92486092493343,31.93234048321284,21.13171761757058,1.101213320150337,54.14960772725436,25.566666345141645,63.11177458625832,24.949867580933105,52.6245154519758
Los Angeles,42.45729922618694,82.40954252519222,10.401378270352645,14.25220047636337,0.8102119072872763,58.3837128684118,20.62712330984224,57.47764192698392,24.404911031784767,49.90320481217329
Los Angeles,16.75746215228814,134.45754963524024,44.90061506093116,9.253704457139609,1.2703280124570484,52.810770357146346,36.976025285199015,70.04057865293001,13.45809861175663,68.23449917373796
Los Angeles,41.15559566623034,56.01156834992527,21.84167452512671,15.218811089247335,1.219101058604418,21.0736567535,28.45956258145685,50.25429615124578,15.03276697400835,48.65196063722152
Los Angeles,16.067150927293035,60.163384759252,45.597194302218,21.48298917344564,0.8820309721874774,42.37015513899692,21.11862348829352,57.95465545300987,21.58911450500255,42.87034735248153
Los Angeles,19.15367670248772,71.3489015793309,25.204064647003367,18.02986279237369,1.3512257208340557,68.65658323453282,37.61427616412169,36.00750977564861,21.929675392826027,43.1155837088875
Los Angeles,27.00678901986749,90.23473040642652,16.2196905175311,13.370012517576594,0.9494634663306716,61.362096524105226,31.122235102369547,38.060034768128006,2.002730173821163,42.449299632623166
Los Angeles,53.66825557213809,81.08767151889606,35.95149599998981,21.377179553143492,0.6082165707163452,26.397047200146112,30.48903101596526,38.45183409359609,2.8580041758833525,52.26383262177802
Los Angeles,39.154081831341045,77.3204088435875,14.746974475680158,21.11572342682042,1.1080649039754649,42.52184694923338,29.33566461491449,59.19607560852063,3.778256898403795,49.07680136634061
Los Angeles,15.648996441688954,106.01275607157623,39.84142160262974,11.959037664085873,0.5839554639114387,69.55456297407011,28.52616212808274,39.579516715443,24.49564569469225,39.0327806622702
Los Angeles,28.18878930530051,101.11439673557578,45.32021044791738,16.050346889932726,0.8973196367258273,51.84541794879679,24.601330065808,45.32894074085593,13.942861888294422,57.10508526619307
Los Angeles,20.468577096114345,118.1923491136092,22.00947614355117,7.3820599674474625,1.0884233085914097,34.2218857787168,24.06199218781082,47.5844604897631,16.74904671946973,40.69749379283149
Los Angeles,58.12553784014687,122.81682789619764,39.066016647012646,9.196295377145129,0.9373391777197232,75.1783343532513,27.36863764182836,47.42450606631467,12.957166847420186,66.55666481251667
Los Angeles,51.16756442800056,113.47525268461716,47.09606679297234,18.94164775055117,0.5679222932343345,30.678060151053767,23.28229001187278,69.97932513614515,17.745479726830023,56.05462364120994
Los Angeles,16.759883132960063,90.14409196029322,30.351926214328103,15.636727428228951,1.1772549459199002,74.65292293209185,33.17547960142362,40.923912666774456,0.8477868586388826,43.23726017842177
Los Angeles,22.455378212373496,74.02501730400361,34.17794729494358,15.959282857512392,0.9245062541561568,60.15720064193111,31.018929815069377,37.475849244085055,0.6866368114308213,40.56567517508341
Los Angeles,21.67382481993579,141.87104438027706,12.7784385278429,15.84895353940822,0.540500084586056,50.22127322664278,36.61030691524846,35.36195623043626,19.917492417678307,47.722701755984
Los Angeles,42.869956154129504,106.55527330359068,18.67897783684843,7.265635552151489,1.3224433932116753,26.576136652434823,21.76987578131535,58.02188128956067,9.304350903017522,52.41088019529355
Los Angeles,22.772808831874677,126.42633562877224,38.48402744134781,7.798140986376443,0.7630333971287985,46.31788594924727,20.94893756120224,53.01338058343408,24.274352250470297,51.4334904962965
Los Angeles,53.24775194203079,97.1305327286687,44.05957654153351,8.439204552202186,1.4856209928447337,36.866106811891456,36.79158204916977,53.2387015648485,17.96356131110092,54.21195230620474
Los Angeles,48.21138020887525,84.36131716936514,11.805820901575936,18.43842339145237,0.8301837986927418,25.713050407056187,27.41803464315767,39.86418219526438,11.80384423309917,48.98194173564461
Los Angeles,31.127782268603443,115.91938724737388,33.20477769938118,5.170719656636127,0.8776145020545195,26.161655497612884,22.922575108703494,60.03880937465792,1.8988371184779864,43.46199158560437
Los Angeles,55.26419911599916,135.12595563200813,39.85887967221581,20.61402169102324,0.5486781776023187,73.46609350731018,21.118001511348343,38.78271497618051,12.047254539789073,65.58531492841061
Los Angeles,20.674948405372447,94.76621656919735,44.67916426471653,13.21951854102724,0.9646936147289856,52.36879935054642,21.269417902772982,53.2771488361365,1.4979397761079594,44.5368166945712
Los Angeles,46.8908467094611,140.84995650153343,20.92647712252521,20.719289855838607,1.0140163840992742,34.89400210050366,21.83054601320051,55.59843159891008,7.410493439585053,60.87425054868434
Los Angeles,34.390011993183826,137.04921677064942,16.04132905976126,9.052983456916852,1.209722104197756,66.28091423089367,24.739811363271848,35.641040507861085,5.587472171131077,59.58826831159727
Los Angeles,42.8571689265601,120.60411247777608,11.760703404403332,23.14585279306384,1.3754390665623073,62.1836715305036,32.12828785614442,34.51858579521784,14.194635526846891,64.37345650879874
Los Angeles,18.19873006363861,117.4805590467696,47.514981768724354,9.708853216351672,1.2323355728967744,60.6392200973136,23.38886693293916,63.946171647008825,8.138356845725891,52.8425100380124
Los Angeles,56.148740743241206,134.2824591444037,27.62291830749298,13.776458375397509,0.7589220977470651,41.91398504113484,37.755701412761184,46.302073619746665,7.219574738514728,69.42325300000884
Los Angeles,44.40805439714975,102.24855266675664,16.078046122145686,23.45144638704681,1.4195652988080374,22.280896992676503,38.52891019900402,71.2592364282375,1.4800770527357758,54.81229322513918
Los Angeles,17.523241747959087,59.36869165561723,26.783297070586592,13.587418349914152,1.4617792521272897,32.65114820690529,22.39011926868665,60.23777282013712,5.748949867101719,40.37465015548539
Doha,34.30366142650371,85.12627734294993,27.463023054099168,12.093395274487428,0.8045602323831615,30.69646731258093,37.63256670664445,61.82033064580016,23.081542848667684,42.11853505217875
Doha,36.493180394573976,79.85968320249812,13.756217824184386,21.524559102346476,1.108876599074589,39.11000350819647,26.13065148838399,40.8156341440884,8.147007970353895,46.85219986998538
Doha,57.46725557908887,66.83106953550046,39.36649955078264,21.79165442430078,0.8489096794081276,41.0749829070663,32.05014709117151,59.15496043810359,4.602228659873431,43.25593751686233
Doha,20.54367703161829,115.94066332991255,21.264750428765534,18.527504152570128,1.4006005389884466,41.648757437473954,38.13704341412379,54.55747227690077,3.306874412977204,55.30633312431828
Doha,34.9110063030544,68.84302197614136,10.839407609568823,22.312681053152605,0.5667940824452824,40.300835879898855,25.77710330018292,69.04581706399611,11.277806393449296,30.82848777155121
Doha,38.23199803738406,106.11509872775127,45.5882296542021,11.939838149615571,1.217208882876586,66.77658687020718,33.70885387636993,76.1396631882574,5.800832350081136,54.31961506773009
Doha,34.85256495969996,62.53089360246421,21.61761767716878,11.644847705481071,0.5044837233658936,26.02869659819681,33.57893018854811,38.47090550488301,16.122652055615227,30.483558954226595
Doha,48.61499456934792,118.24469340649397,24.262009486471115,14.025337064050106,1.479763323621945,65.43015505886586,22.844623971130314,46.07402896729566,16.60161650044474,69.52766052705681
Doha,47.13041970543933,109.28204003408324,49.239277423455874,13.999658918018728,0.8230268419072946,35.20639545950432,22.31298258964443,73.01239557267732,8.929921391521065,55.84296082151865
Doha,30.528203933589637,132.18065447898127,25.81058425132015,10.080828817469577,1.0914687793864015,62.96497417912014,22.591479856784773,50.79107219921475,20.5419359747108,57.0101253085163
